snapshot,source_file,source_sha256,page,sl_no,project_code,legacy_ocms_code,pmgid,project_name,agency_raw,table_section,state,approval_month,start_month,doc_original,doc_revised,cost_original_cr,cost_revised_cr,expenditure_cum_cr,physical_progress_pct,parse_flags
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,154,1747,617929,,,Construction of 2 lane with paved shoulder of Kund Bypass from Design Km 35.130 to Km 47.700 existing Km 33.130 to Km 41.260 of NH-109 in the State of Uttarakhand,MoRTH,Roads & Highways,Uttarakhand,2018-02,2018-05,2020-05,2026-12,247.41,247.41,114.6,73.5,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,154,1748,617967,,,Construction of Rudraprayag tunnel of length 900.30 MTR including approaches and one major bridge on river Alaknanda connecting NH-107/old-109 to NH-07old-58 on EPC mode in the state of Uttarakhand.,MoRTH,Roads & Highways,Uttarakhand,2021-02,2023-01,2025-07,2026-07,251.88,251.88,0.0,99.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,154,1749,617968,,,Construction & Widening Including Augustmuni Bypass Ch-16.545 to Ch - 19.890 to 2L/PS from Km 16.545-Km 33.130 & 45.980 -57.975 Augustmuni to Kund & Guptkashi to Sitapur on NH 109 in UK,MoRTH,Roads & Highways,Uttarakhand,2017-03,2018-02,2020-02,2024-03,418.89,418.89,0.0,95.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,154,1750,617974,,,Rehabilitation and upgradation of 2 lane with paved shoulder from existing km. 195.175 to km. 220.000 Design Chainage km71.300 to Km. 95.947 Excluding existing chainage Km 200.300 to Km 202.400 Design chainage Km 76.400 to Km 78.400 on Dharasu to Yamunotri Road of NH- 134 Old NH-94,MoRTH,Roads & Highways,Uttarakhand,2025-05,2025-10,2028-04,,344.73,344.73,0.0,53.74,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,154,1751,618039,,,Widening to 2 Lane from Existing Chainage Km 74.700 Km 100.660 Design Chainage Km 53.365 to Km 78.785 on NH- 507 in the State of Uttarakhand.,MoRTH,Roads & Highways,Uttarakhand,2024-01,2025-10,2028-04,,346.82,346.82,0.0,31.75,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,154,1752,618040,,,Rehabilitation and Upgradation to Two lanes with Paved Shoulders configuration and Strengthening from Km 175.00 to Km 196.00 Gumkhal to Satpuli of NH-119 New NH- 534 in the State of Uttarakhand under NHO Annual Plan 2021-22 under EPC mode,MoRTH,Roads & Highways,Uttarakhand,2022-03,2025-01,2027-01,,452.81,452.81,0.0,42.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,154,1753,618041,,,Rehabilitation and upgrading to two lanes with paved shoulders and Strengthening of Kotdwar-Pauri-Srinagar road section from Km 232.00 to 274.470 on NH-119 New 534 Paidul to Srinagar in the State of Uttarakhand on EPC Mode under NHO Annual Plan 2021-22.,MoRTH,Roads & Highways,Uttarakhand,2022-02,2025-12,2027-12,,299.31,299.31,0.0,2.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,154,1754,618119,,,Rehabilitation and up-gradation to 2-lane configuration of Bageshwar to Kangarchina road from km 129.600 to Km 161.600 Existing Chainage 136.00 to Km 169.00 of NH- 309Ain the State of Uttarakhand Package-IV under NHO Annual Plan 2021-22,MoRTH,Roads & Highways,Uttarakhand,2022-03,2024-08,2027-02,,472.23,472.23,0.0,65.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,154,1755,618207,,,Widening to 2-lane with Hard Shoulder configuration of Mana Ch. 0.00 to Mana Pass Ch. 50.987 road on NH-07 under Bharatmala Pariyojna in the state of Uttarakhand under Annual Plan 2022-23 length 50.987,MoRTH,Roads & Highways,Uttarakhand,2022-10,2023-10,2027-10,2028-10,573.96,573.96,0.0,21.03,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,154,1756,618209,,,Construction & up gradation of existing road to 2-Lane with paved shoulder from existing chainage km 468000 to km 489350 Design Chainage km 465150 to km 471500 of NH-07 Old NH-58 including Joshimath bypass on EPC mode in the state of Uttarakhand Length 6.35 km,MoRTH,Roads & Highways,Uttarakhand,2022-03,2022-09,2025-09,2027-08,258.85,258.85,0.0,37.23,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,154,1757,618210,,,Rehabilitation and upgradation of Askot-Lipulekh on EPC Basis for Phase-I Existing Km 72.00 to 107.620 Design Chainage Km 21330 to Km 56935 under Project Hirak of BRO in the state of Uttarakhand under Bharatmala Pariyojna Phase-I on EPC Mode Length-35.605 Km CA No EPC/MORT&H/HRK/01/2021-22,MoRTH,Roads & Highways,Uttarakhand,2020-09,2021-12,2023-12,2026-07,603.92,603.92,0.0,81.17,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,154,1758,618211,,,Improvement/construction of 2-lane with paved shoulder of Askote Llipulekh road from Tawaghat village to Budhi village design km. 56935 to km 95748 and from end of Tunnel portal to Kali Mandir design km 113828 to km. 133078 [total design length 58.063 km] under project Hirak of BRO in the state of Uttarakhand under Bharatmala Pariyojna on EPC Mode,MoRTH,Roads & Highways,Uttarakhand,2022-05,2024-11,2026-11,2026-11,649.6,649.6,0.0,30.76,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,154,1759,618212,,,"STABILIZATION OF LAND SLIDE AND SLOPE PROTECTION AT KM 11.00 TO KM 11.08, 29,730 KM TO 30,060 KM, 30,400 KM TO 31,060 KM, 34,750 KM TO 35,300 KM, 38,950 KM TO 39,030 KM & 39,460 KM TO 39,540 KM TWO LOC CLUBBED, KM 40,400 TO KM 40,650, KM 43,500 KM 43,680, 52,460 RISHIKESH - DHARASU ROAD NH-94 ON EPC MODE IN THE STATE OF UTTARAKHAND. NOSE OF LAND SLIDE - 12 NOS",MoRTH,Roads & Highways,Uttarakhand,2024-01,2025-10,2027-04,,197.26,197.26,0.0,22.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1760,618213,,,Rehabilitation and Upgradation of road Rishikesh Dharasu Old NH-94 with 2-lane with paved shoulder from km 76.000 to km 110.000 Design Chainage from km 74.733 to km 107.347 32.614 km including construction of Kamand re-alignment from existing Chainage Km 105.200 to Km 108.600 design chainage Km 103.436 to Km 105.949 - total length 2513 mtrs and land slide treatment work between design chainage Km 73.800 to Km 74.00 200m on EPC mode under improvement to NH connectivity to Chardham in,MoRTH,Roads & Highways,Uttarakhand,2018-03,2019-01,2021-01,2026-07,273.76,273.76,0.0,96.46,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1761,618214,,,Rehabilitation and upgradation to 2 lane / 2 lane with paved shoulder configuration for design chainage km 107.347 to km 129.208 & km 133.878 to km 138.570 existing chainage km 110.000 to km 133.020 & km 137.330 to km 142.028 and land slide treatment at existing km 138.500 Design chainage km 134.970 of NH -94 on EPC mode under improvement to NH connectivity to Chardham in the state of Uttarakhand.,MoRTH,Roads & Highways,Uttarakhand,2018-03,2019-01,2021-07,2024-06,346.5,346.5,0.0,100.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1762,618218,,,Rehabilitation & upgradation of existing road to 2-lane with hard shoulder from Joshimath km 0.00 to Saraithota km 29.725 road on NH-107B under Bharatmala Pariyojna on EPC mode in the state of Uttarakhand,MoRTH,Roads & Highways,Uttarakhand,2022-10,2023-05,2025-05,2027-03,338.38,338.38,0.0,80.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1763,618219,,,Upgradation to 2-lane with Hard shoulder configuration of Suraithota Ch. 29.725 km to Malari Ch. 60.550 km road on NH- 107B under in the state of Uttarakhand.,MoRTH,Roads & Highways,Uttarakhand,2022-10,2024-05,2026-05,2026-12,292.76,292.76,0.0,76.67,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1764,618390,,,"Construction, Operation & Maintenance of 2-L Bi-directional Silkyara Bend- Barkot Tunnel with escape passage including approaches Tunnel-4.531 & Approach road- 0.328 on Dharasu-Yamunotri section b/w Chainage 25.400km and 51.00km falling along NH-134 Old NH-94 on EPC mode",NHIDCL,Roads & Highways,Uttarakhand,2018-03,2018-07,2022-07,2027-03,1383.78,1383.78,830.46,73.5,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1765,618391,,,"Construction for Mitigation Measures of 5 Nos. Landslides, 05 No. Sinking Zones and 01 No. Bridge from Ch. 450.00 to Ch. 468.00 18 Km. Length on NH-07 Package-III",NHIDCL,Roads & Highways,Uttarakhand,2023-12,2024-06,2025-12,2027-02,250.33,250.33,0.0,87.57,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1766,618392,,,"Construction for Mitigation Measures of 5 Nos. Landslides, 5 Nos. Sinking Zones in between Ch. 433.00 to 450.00 BANERPANI VILLAGE on NH-07 on EPC mode in the state of Uttarakhand Package-2",NHIDCL,Roads & Highways,Uttarakhand,2023-12,2024-12,2026-06,2027-01,259.64,259.64,0.0,64.23,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1767,618393,,,"Construction for Mitigation Measures of 10 Nos. Landslides, 01 No. Sinking Zones and 1 No. of Minor Bridge in between at Ch. Km 368.00 to Km 433.00 on NH-07 on EPC Mode in Uttarakhand Package-1",NHIDCL,Roads & Highways,Uttarakhand,2023-12,2024-06,2025-12,2024-02,216.68,216.68,113.17,98.61,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1768,618875,,,4L of Haridwar Nagina section Design Ch. LME from km 13.829 to km 17.110 & km 26.077 to km 27.508 and Design Ch. RME from km 13.839 to km 17.120 & km 26.078 to km 27.509 of EUP mitigation measures on NH74,NHAI,Roads & Highways,Uttarakhand,2021-11,2022-08,2024-02,2026-12,183.92,142.11,115.42,70.42,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1769,619142,,,Construction of 4-lane connectivity to Banbasa ICP at India Nepal border from NH-09 old NH-125 Sitarganj-Tanakpur at Km 40.00 near Jagbuda bridge under Bharatmala Priyojana of NH-109D on EPC mode in the State of Uttarakhand,NHAI,Roads & Highways,Uttarakhand,2022-06,2023-03,2024-09,2027-04,216.97,237.01,213.92,75.24,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1770,619155,,,Upgradation and 4L of Haridwar Bypass from Km 0.000 Km 188.100 of NH-58 to Km. 15.100 Km 5.100 of NH 74 PKg-1,NHAI,Roads & Highways,Uttarakhand,2021-11,2022-10,2024-10,2026-11,1602.89,1423.89,770.27,79.75,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1771,619292,,,4L Medinipur to Ballupur from Km. 458.65 to Km. 487.65 of NH-07Pkg-2,NHAI,Roads & Highways,Uttarakhand,2022-03,2023-02,2025-02,2026-07,1092.9,1072.5,736.71,93.9,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1772,619293,,,Construction of 4 Lane Access Controlled Bypass for Dehradun on NH307 from Design Chainage km 0050 Jhajra on NH-07 to Design Chainage km 12220 Asharori on EPC Mode in the State of Uttarakhand under NHO,NHAI,Roads & Highways,Uttarakhand,2023-12,2025-04,2027-04,2027-04,715.97,337.11,179.03,58.09,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1773,619294,,,Road Safety Improvement of existing four lane section of Dehradun-Lal Tappar-Nepali Farm Section of NH-7 and Nepali Farm-Motichur NH-34 on EPC Mode in Uttarakhand under NHO.,NHAI,Roads & Highways,Uttarakhand,2025-05,2026-02,2028-08,2028-08,720.67,388.19,2.7,5.02,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,155,1774,619295,,,Four/Six laning of Bhaniyawala-Jollygrant-Rishikesh spur section of NH-07 from Km. 0.000 to Km 19.780,NHAI,Roads & Highways,Uttarakhand,2023-02,2025-12,2027-11,2027-11,742.43,664.92,12.47,0.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1775,617893,,,Construction of additional major Bridge with 4- lane configuration of length 1.48 km on NH-60 NH-14 over River Kangshabati from Km. 117.770 to Km 119.250 and additional major Bridge with 4- lane configuration of length 0.900 km on NH-60 NH- 14 over River Shilabati from Km. 173.220 to Km 174.120 in the district of Paschim Medinipur of West Bengal under Annual Plan for FY 2023-24 on EPC mode. Job No 014-W8-2023-24/527 .,MoRTH,Roads & Highways,West Bengal,2023-11,2025-11,2028-05,2028-05,304.83,304.83,0.04,0.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1776,617894,,,"Construction or 4 lane Raniganj Bypass of length 5.261 km on NH-60 new NH-14 from km 273.00 of NH to km 478.18 of NH-2 New NH 16 in paschim Bardhaman, West Bengal in EPC Mode- reg. Job No. 014-WB-2022-23/514",MoRTH,Roads & Highways,West Bengal,2023-03,2024-03,2026-03,2027-05,410.83,410.83,174.31,67.28,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1777,617931,,,Construction of ROB and its approaches in lieu of LC No. 10/B/T at Km 307.050 of NH-60.,MoRTH,Roads & Highways,West Bengal,2016-03,2023-08,2025-08,2027-03,155.87,138.57,0.0,16.84,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1778,617960,,,Construction of new road at the missing link portion of NH-81 along approved alignment between Harishchandrapur and Eastern approach of Kalindri Bridge from Km 46.550 to Km 59.697 in the district of Malda. Job No-081-WB-2015-16/400,MoRTH,Roads & Highways,West Bengal,2016-08,2016-11,2018-11,2026-10,271.17,291.2,216.61,85.08,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1779,618227,,,Development to 4/6-lanning of NH-31 New NH-10 with both side service roads from km 569.258 to km 581.030 end of AH-02 project on NH- 31 near Shivmandir to Sevoke Army Cantonment in districts of Darjeeling and Jalpaiguri in the state of West Bengal on EPC Mode Job No. 010/WB/2021-22/490,MoRTH,Roads & Highways,West Bengal,2022-03,2023-03,2025-09,2027-03,995.04,1059.2,578.55,73.5,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1780,618427,,,Construction & upgradation of existing road to 2-lane with paved shoulder including geometric improvement of Kafer- Lava More section from km 40.00 to km 61.100 of NH717-A on EPC under SARDP-NE A in state of West Bengal Pkg-VA,NHIDCL,Roads & Highways,West Bengal,2020-06,2020-10,2023-04,2026-07,311.02,273.78,6.12,95.98,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1781,618429,,,Construction & upgradation of existing road to 2-lane with paved shoulder including geometric improvement of sect. from Pedong bypass to Reshi Border km 79.700 to km 96.254 of NH-717A under SARDP-NE-A on EPC as part of Alternate connectivity to Gangtok Lava More-Reshi Border Pkg-VB,NHIDCL,Roads & Highways,West Bengal,2020-06,2020-10,2022-04,2026-08,345.38,395.59,418.73,97.2,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1782,618430,,,Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim- Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 0.00 to Km 13.00 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVA,NHIDCL,Roads & Highways,West Bengal,2018-03,2019-10,2022-04,2026-08,402.94,402.94,0.39,99.23,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1783,618431,,,Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim- Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 13.00 to Km 25.60 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVB,NHIDCL,Roads & Highways,West Bengal,2018-03,2020-10,2023-04,2026-07,295.97,295.97,0.0,97.73,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1784,618572,,,Binnaguri Bypass-Descoped portion of Ghoshpukur-Dhupguri Section of NH-31Dpkg-1,NHAI,Roads & Highways,West Bengal,2025-03,2025-11,2027-11,2027-11,309.99,306.02,2.17,2.58,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1785,618574,,,Balance Works of 4L of NH-31D from Km. 113.200 to Km. 154.854 Package-II A Ghoshpukur-Salsalabari Section,NHAI,Roads & Highways,West Bengal,2023-11,2024-12,2027-06,2027-06,1818.46,962.31,457.52,58.15,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1786,618808,,,6L Elevated Kona Expressway from Km. 0.145 to Km. 7.337 of NH-117,NHAI,Roads & Highways,West Bengal,2023-03,2024-06,2026-12,2027-12,1212.56,1203.11,428.26,39.98,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1787,618823,,,4 laning of Barasat - Barajaguli Section of NH-12 from Km. 31.000 to Km. 48.679 in the district of North 24 - Parganas,NHAI,Roads & Highways,West Bengal,2024-02,2024-08,2026-02,2027-10,352.01,346.39,87.41,41.67,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1788,618824,,,"Development to 4-laning of the de-scoped stretches from Km 115.342 to Km 191.700 of NH-34 in Nadia District 3.962 & Murshidabad District 5.538 pertaining to Krishnagar to Berhampore section of NH-34 New NH-12 , in the state of West Bengal under NHO.",NHAI,Roads & Highways,West Bengal,2024-03,2024-07,2026-01,2027-06,201.1,197.74,56.97,54.02,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1789,618825,,,Bridge over Ganga River at d/s of Farraka Barrage including Approaches connecting Farakka-Raiganj,NHAI,Roads & Highways,West Bengal,2018-08,2018-12,2021-12,2026-09,622.04,646.1,623.69,96.71,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,156,1790,618910,,,4L of Purulia Bypass section from Km 84.030 to Km 94.345 of NH-32,NHAI,Roads & Highways,West Bengal,2021-01,2022-02,2023-08,2026-09,557.55,562.57,488.7,94.12,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,157,1791,619004,,,"Construction of Dubrajpur Bypass with 4-lane configuration of length 5.676 km on NH- 60 new NH-14 from design chainage 0.00 existing km 316.135 on NH-60 to design chainage 5.676 existing km 320.980 on NH-60 in the district of Birbhum, West Bengal under Annual Plan 2022-23 in EPC Mode- reg. Job. No. 014-WB-2022- 23/518 .",MoRTH,Roads & Highways,West Bengal,2023-03,2025-12,2027-12,2027-12,560.79,560.79,0.03,5.5,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,157,1792,619187,,,"Slope protection and landslide mitigation at 4 vulnerable locations km 1.950 to Km 2.100, km 11.100 to 11.450, km 22.435 to km 22.485 and km 22.610 to km 22.680 within Sevoke-Rangpo section of NH-10 old NH-31A in Darjeeling & Kalimpong district in the State of West Bengal on EPC mode",NHIDCL,Roads & Highways,West Bengal,2024-02,2025-06,2027-06,2027-06,152.27,152.27,0.0,32.21,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,157,1793,709859,,,SETTING UP OF PHYSICAL INFRASTRUCTURE FOR THE NATIONAL INSTITUTE OF COMMUNICATION FINANCE [NICF] AT GHITORNI,National Communication Academy - Finance [Erstwhile NICF],Telecommunication,Delhi,2014-10,2018-04,2020-02,2026-06,248.2,248.2,237.43,98.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,157,1794,701598,,,Provision of 4G based Mobile Services in Uncovered Villages and National Highways of Meghalaya,Department of Telecommunications,Telecommunication,Meghalaya,2019-09,2020-09,2022-03,2026-06,971.96,180.46,167.23,99.84,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,157,1795,617413,,,Mobile connectivity in Left Wing Extremism [LWE] affected areas-Phase 1 Upgradation,Department of Telecommunications [DoT],Telecommunication,"Multi-States (Andhra Pradesh, Bihar, Chhattisgarh, Jharkhand, Madhya Pradesh, Maharashtra, Odisha, Telangana, Uttar Pradesh, West Bengal)",2022-04,2024-05,2025-05,2026-12,1884.6,1884.6,376.8,98.28,NO_LEGACY_CODE;NO_PMGID;MULTILINE_STATE
